disease,gene,score
205,2574,0.585
144,2574,0.582
37,2574,0.555
192,2574,0.542
188,2574,0.535
187,2574,0.531
136,2574,0.524
199,2574,0.521
104,2574,0.52
209,2114,2.062
101,2114,1.981
143,2114,1.637
69,2114,1.273
98,2114,1.273
112,2114,1.273
73,2114,1.273
149,2114,0.91
173,2114,0.82
8,2114,0.775
179,2114,0.73
128,2114,0.596
92,2114,0.574
196,2114,0.564
59,2114,0.535
112,561,2.047
59,561,1.993
91,561,1.975
27,561,1.932
89,561,1.905
26,561,1.875
136,561,1.869
8,561,1.791
98,561,1.656
72,561,1.626
93,561,1.625
28,561,1.573
149,561,1.505
66,561,1.495
120,561,1.457
128,561,1.441
7,561,1.375
92,561,1.298
57,561,1.28
71,561,1.269
104,561,1.213
179,561,1.196
69,561,1.173
64,561,1.162
38,561,1.138
102,561,1.095
191,561,1.071
17,561,1.071
169,561,0.986
34,561,0.968
2,561,0.925
190,561,0.9
99,561,0.898
167,561,0.897
123,561,0.866
96,561,0.85
101,561,0.828
86,561,0.828
4,561,0.824
203,561,0.812
61,561,0.796
32,561,0.776
97,561,0.773
164,561,0.761
148,561,0.738
110,561,0.726
122,561,0.722
84,561,0.719
209,561,0.692
175,561,0.68
114,561,0.647
55,561,0.644
160,561,0.637
180,561,0.611
67,561,0.565
62,561,0.559
204,561,0.553
50,561,0.541
215,561,0.536
174,561,0.526
157,561,0.526
130,561,0.524
141,561,0.523
149,1288,5.0
101,1288,3.079
209,1288,2.998
8,1288,2.859
98,1288,2.757
28,1288,2.718
112,1288,2.66
203,1288,2.635
30,1288,2.527
34,1288,2.516
180,1288,2.514
136,1288,2.513
59,1288,2.461
197,1288,2.397
175,1288,2.397
102,1288,2.394
17,1288,2.371
110,1288,2.37
72,1288,2.334
186,1288,2.298
121,1288,2.208
67,1288,2.206
55,1288,2.203
128,1288,2.178
107,1288,2.159
179,1288,2.151
86,1288,2.151
66,1288,2.121
190,1288,2.112
7,1288,2.095
27,1288,2.057
65,1288,2.046
92,1288,2.045
159,1288,2.037
120,1288,2.014
137,1288,2.013
176,1288,2.005
38,1288,1.996
84,1288,1.981
97,1288,1.981
35,1288,1.969
11,1288,1.959
4,1288,1.957
141,1288,1.954
32,1288,1.953
208,1288,1.948
157,1288,1.946
57,1288,1.945
129,1288,1.944
117,1288,1.89
69,1288,1.863
196,1288,1.839
152,1288,1.834
99,1288,1.803
68,1288,1.756
25,1288,1.755
135,1288,1.737
151,1288,1.71
6,1288,1.665
161,1288,1.644
83,1288,1.639
51,1288,1.632
171,1288,1.604
148,1288,1.602
167,1288,1.591
205,1288,1.586
53,1288,1.573
192,1288,1.573
170,1288,1.571
71,1288,1.57
204,1288,1.541
43,1288,1.514
37,1288,1.504
198,1288,1.481
3,1288,1.476
106,1288,1.467
50,1288,1.463
191,1288,1.436
29,1288,1.436
123,1288,1.433
54,1288,1.43
41,1288,1.427
215,1288,1.406
181,1288,1.404
77,1288,1.399
104,1288,1.38
114,1288,1.377
140,1288,1.356
94,1288,1.339
178,1288,1.327
156,1288,1.325
188,1288,1.317
194,1288,1.313
111,1288,1.311
49,1288,1.308
14,1288,1.296
26,1288,1.278
162,1288,1.265
47,1288,1.265
210,1288,1.259
132,1288,1.256
40,1288,1.256
115,1288,1.242
206,1288,1.234
207,1288,1.229
131,1288,1.213
200,1288,1.207
116,1288,1.206
213,1288,1.205
217,1288,1.203
143,1288,1.189
199,1288,1.183
74,1288,1.164
113,1288,1.14
73,1288,1.129
79,1288,1.129
85,1288,1.128
58,1288,1.126
127,1288,1.124
216,1288,1.122
42,1288,1.119
48,1288,1.111
122,1288,1.102
124,1288,1.101
61,1288,1.095
125,1288,1.091
60,1288,1.087
119,1288,1.087
63,1288,1.079
118,1288,1.057
109,1288,1.042
1,1288,1.04
91,1288,1.034
0,1288,1.033
80,1288,1.018
183,1288,1.018
160,1288,1.012
19,1288,1.011
130,1288,1.006
64,1288,1.003
165,1288,0.987
16,1288,0.972
22,1288,0.964
96,1288,0.951
126,1288,0.95
81,1288,0.95
39,1288,0.947
174,1288,0.926
153,1288,0.867
193,1288,0.844
147,1288,0.829
13,1288,0.811
139,1288,0.804
82,1288,0.795
108,1288,0.789
100,1288,0.772
10,1288,0.761
177,1288,0.742
158,1288,0.739
46,1288,0.667
31,1288,0.648
45,1288,0.643
93,1288,0.623
15,1288,0.623
182,1288,0.612
195,1288,0.597
33,1288,0.593
44,1288,0.546
88,1288,0.54
90,1288,0.532
95,1288,0.512
149,364,3.005
110,364,2.799
175,364,2.727
32,364,2.271
8,364,2.051
7,364,1.944
112,364,1.827
98,364,1.806
59,364,1.804
28,364,1.772
128,364,1.738
136,364,1.729
34,364,1.623
203,364,1.595
102,364,1.584
101,364,1.53
27,364,1.523
17,364,1.475
179,364,1.451
120,364,1.446
25,364,1.444
209,364,1.387
66,364,1.378
180,364,1.348
55,364,1.344
65,364,1.338
77,364,1.331
86,364,1.321
4,364,1.311
57,364,1.265
49,364,1.239
67,364,1.226
35,364,1.209
3,364,1.186
99,364,1.181
129,364,1.169
72,364,1.165
92,364,1.16
161,364,1.142
84,364,1.124
141,364,1.077
205,364,1.01
151,364,0.98
152,364,0.976
153,364,0.973
117,364,0.965
51,364,0.933
148,364,0.922
188,364,0.9
171,364,0.861
118,364,0.859
215,364,0.852
176,364,0.836
198,364,0.814
0,364,0.814
159,364,0.814
132,364,0.805
121,364,0.791
178,364,0.771
30,364,0.765
186,364,0.753
115,364,0.734
6,364,0.73
123,364,0.717
196,364,0.703
126,364,0.699
183,364,0.688
47,364,0.68
41,364,0.679
40,364,0.669
192,364,0.664
217,364,0.662
197,364,0.65
181,364,0.647
31,364,0.645
165,364,0.643
50,364,0.628
37,364,0.628
206,364,0.613
135,364,0.61
156,364,0.597
204,364,0.591
113,364,0.572
157,364,0.564
13,364,0.558
104,364,0.549
147,364,0.546
114,364,0.544
143,364,0.54
111,364,0.533
26,364,0.529
61,364,0.529
29,364,0.516
19,364,0.511
83,364,0.504
193,364,0.501
38,364,0.5
8,1117,2.664
98,1117,2.524
28,1117,2.491
149,1117,1.86
107,1117,1.751
190,1117,1.714
175,1117,1.631
203,1117,1.42
59,1117,1.387
156,1117,1.367
217,1117,1.317
65,1117,1.28
205,1117,1.22
180,1117,1.128
112,1117,1.107
136,1117,1.038
63,1117,1.031
165,1117,1.006
176,1117,0.991
110,1117,0.991
151,1117,0.99
101,1117,0.951
7,1117,0.95
130,1117,0.937
32,1117,0.936
202,1117,0.931
137,1117,0.926
91,1117,0.916
179,1117,0.911
128,1117,0.873
21,1117,0.867
102,1117,0.845
34,1117,0.841
216,1117,0.84
51,1117,0.829
120,1117,0.825
66,1117,0.806
153,1117,0.793
209,1117,0.766
55,1117,0.728
27,1117,0.699
17,1117,0.691
124,1117,0.684
148,1117,0.677
141,1117,0.676
215,1117,0.67
181,1117,0.655
196,1117,0.655
92,1117,0.646
47,1117,0.644
132,1117,0.61
197,1117,0.599
80,1117,0.587
123,1117,0.58
106,1117,0.579
121,1117,0.557
183,1117,0.555
72,1117,0.555
30,1117,0.524
204,1117,0.519
167,1117,0.506
155,1117,0.502
72,1702,5.0
112,1702,1.993
34,1702,1.924
98,1702,1.856
136,1702,1.833
28,1702,1.761
59,1702,1.753
120,1702,1.735
209,1702,1.674
101,1702,1.671
8,1702,1.635
7,1702,1.629
35,1702,1.577
203,1702,1.577
158,1702,1.576
27,1702,1.506
149,1702,1.485
66,1702,1.478
102,1702,1.475
6,1702,1.472
128,1702,1.459
192,1702,1.456
121,1702,1.371
67,1702,1.312
215,1702,1.308
17,1702,1.282
171,1702,1.247
69,1702,1.224
135,1702,1.22
36,1702,1.185
57,1702,1.163
178,1702,1.139
37,1702,1.124
151,1702,1.117
82,1702,1.113
141,1702,1.103
92,1702,1.098
133,1702,1.087
99,1702,1.08
104,1702,1.058
167,1702,1.049
41,1702,1.032
3,1702,1.027
161,1702,1.023
127,1702,1.018
180,1702,0.994
74,1702,0.99
55,1702,0.969
123,1702,0.954
30,1702,0.943
87,1702,0.928
162,1702,0.921
23,1702,0.919
4,1702,0.919
210,1702,0.91
159,1702,0.9
38,1702,0.877
65,1702,0.874
71,1702,0.873
86,1702,0.868
79,1702,0.831
188,1702,0.827
148,1702,0.821
50,1702,0.819
186,1702,0.773
115,1702,0.736
20,1702,0.727
191,1702,0.689
14,1702,0.682
100,1702,0.673
131,1702,0.671
95,1702,0.638
182,1702,0.636
175,1702,0.635
119,1702,0.634
129,1702,0.615
77,1702,0.613
179,1702,0.612
147,1702,0.585
157,1702,0.582
174,1702,0.574
114,1702,0.567
190,1702,0.565
144,1702,0.564
44,1702,0.561
184,1702,0.554
2,1702,0.544
11,1702,0.533
110,1702,0.532
97,1702,0.519
73,1702,0.501
181,944,3.145
8,944,3.039
107,944,2.819
63,944,2.813
65,944,2.699
203,944,2.599
165,944,2.553
51,944,2.322
180,944,2.298
160,944,2.264
183,944,2.045
83,944,2.004
132,944,1.981
151,944,1.892
149,944,1.769
153,944,1.711
130,944,1.66
200,944,1.656
39,944,1.592
124,944,1.511
93,944,1.384
112,944,1.316
136,944,1.24
111,944,1.222
98,944,1.202
32,944,1.183
157,944,1.162
176,944,1.159
55,944,1.103
89,944,1.099
118,944,1.097
28,944,1.087
21,944,1.086
47,944,1.072
134,944,1.057
201,944,1.012
152,944,0.992
101,944,0.991
213,944,0.977
117,944,0.955
204,944,0.941
196,944,0.912
81,944,0.83
59,944,0.824
7,944,0.793
72,944,0.79
121,944,0.789
137,944,0.756
102,944,0.741
34,944,0.738
62,944,0.725
30,944,0.712
211,944,0.704
209,944,0.7
179,944,0.698
80,944,0.697
216,944,0.666
110,944,0.661
193,944,0.634
35,944,0.628
198,944,0.616
120,944,0.578
26,944,0.571
41,944,0.564
145,944,0.556
128,944,0.531
70,944,0.53
48,944,0.528
91,1874,1.9
181,1874,1.474
216,1874,1.423
153,1874,1.422
59,1874,1.038
65,1874,0.998
151,1874,0.972
165,1874,0.791
203,1874,0.685
63,1874,0.666
208,1874,0.659
55,1874,0.645
137,1874,0.608
11,1874,0.594
176,1874,0.554
149,1874,0.535
157,1874,0.531
98,2066,2.19
28,2066,2.17
65,2066,1.752
203,2066,1.72
176,2066,1.578
190,2066,1.406
85,2066,1.357
30,2066,1.347
151,2066,1.313
87,2066,1.301
107,2066,1.276
137,2066,1.273
181,2066,1.217
153,2066,1.123
171,2066,1.069
55,2066,1.068
216,2066,1.013
34,2066,0.993
149,2066,0.982
90,2066,0.938
59,2066,0.866
112,2066,0.85
8,2066,0.775
165,2066,0.71
123,2066,0.708
66,2066,0.693
157,2066,0.655
27,2066,0.623
180,2066,0.598
101,2066,0.584
136,2066,0.573
102,2066,0.518
211,2066,0.514
157,1775,2.411
208,1775,2.05
11,1775,2.05
112,1775,1.352
210,1775,1.329
98,1775,1.31
34,1775,1.298
59,1775,1.285
28,1775,1.265
149,1775,1.259
101,1775,1.249
136,1775,1.208
203,1775,1.157
8,1775,1.15
55,1775,1.102
56,1775,1.082
153,1775,1.075
72,1775,1.05
161,1775,1.039
27,1775,1.033
181,1775,0.953
209,1775,0.952
128,1775,0.939
120,1775,0.925
118,1775,0.89
113,1775,0.885
12,1775,0.881
99,1775,0.881
162,1775,0.874
57,1775,0.872
84,1775,0.859
4,1775,0.85
115,1775,0.844
7,1775,0.831
65,1775,0.822
18,1775,0.818
67,1775,0.762
66,1775,0.754
171,1775,0.7
46,1775,0.684
213,1775,0.673
180,1775,0.673
216,1775,0.664
179,1775,0.626
151,1775,0.613
102,1775,0.61
110,1775,0.606
121,1775,0.594
137,1775,0.585
148,1775,0.58
124,1775,0.576
143,1775,0.571
51,1775,0.563
186,1775,0.563
41,1775,0.554
92,1775,0.547
165,1775,0.544
44,1775,0.538
20,1775,0.535
6,1775,0.514
192,1775,0.512
101,2313,2.062
181,2313,1.77
153,2313,1.382
120,2313,1.335
203,2313,1.218
209,2313,1.182
55,2313,1.019
59,2313,1.016
151,2313,0.961
173,2313,0.946
112,2313,0.935
98,2313,0.899
148,2313,0.887
80,2313,0.878
66,2313,0.816
72,2313,0.812
137,2313,0.811
28,2313,0.792
149,2313,0.776
136,2313,0.77
34,2313,0.763
123,2313,0.722
202,2313,0.718
176,2313,0.717
171,2313,0.713
128,2313,0.698
27,2313,0.682
159,2313,0.675
76,2313,0.639
178,2313,0.617
115,2313,0.609
99,2313,0.606
67,2313,0.572
118,2313,0.568
101,1362,2.93
149,1362,2.099
206,1362,1.907
142,1362,1.687
59,1362,1.685
8,1362,1.605
98,1362,1.559
129,1362,1.481
28,1362,1.454
112,1362,1.441
110,1362,1.408
203,1362,1.307
205,1362,1.289
212,1362,1.281
136,1362,1.233
7,1362,1.223
125,1362,1.181
72,1362,1.175
65,1362,1.171
32,1362,1.127
27,1362,1.12
34,1362,1.12
200,1362,1.098
55,1362,1.07
104,1362,1.056
153,1362,1.034
49,1362,1.021
159,1362,1.018
152,1362,1.017
117,1362,1.001
80,1362,0.957
180,1362,0.937
196,1362,0.927
57,1362,0.918
141,1362,0.891
209,1362,0.849
161,1362,0.802
21,1362,0.791
120,1362,0.786
157,1362,0.775
126,1362,0.743
66,1362,0.73
167,1362,0.728
170,1362,0.718
175,1362,0.694
121,1362,0.671
171,1362,0.668
179,1362,0.655
122,1362,0.652
97,1362,0.648
181,1362,0.647
135,1362,0.636
128,1362,0.631
124,1362,0.626
176,1362,0.622
194,1362,0.594
199,1362,0.591
38,1362,0.575
106,1362,0.572
102,1362,0.569
78,1362,0.563
131,1362,0.556
77,1362,0.542
63,1362,0.532
130,1362,0.531
48,1362,0.529
11,1362,0.526
79,1362,0.523
213,1362,0.522
188,1362,0.522
60,1362,0.506
111,1362,0.502
149,424,2.973
175,424,2.704
110,424,2.381
32,424,2.259
8,424,1.978
59,424,1.395
101,424,1.347
112,424,1.317
203,424,1.313
98,424,1.288
180,424,1.267
136,424,1.221
49,424,1.217
28,424,1.175
129,424,1.168
27,424,1.141
179,424,1.136
34,424,1.113
209,424,1.106
72,424,1.069
65,424,1.024
7,424,1.015
118,424,0.98
128,424,0.978
102,424,0.954
55,424,0.948
57,424,0.851
83,424,0.781
190,424,0.78
51,424,0.775
205,424,0.774
181,424,0.761
77,424,0.74
120,424,0.714
142,424,0.711
44,424,0.708
92,424,0.699
35,424,0.688
61,424,0.687
67,424,0.668
17,424,0.656
25,424,0.626
141,424,0.606
66,424,0.603
176,424,0.582
183,424,0.579
153,424,0.576
47,424,0.558
143,424,0.555
204,424,0.551
161,424,0.55
81,424,0.511
137,424,0.508
217,424,0.501
107,2287,2.558
181,2287,2.507
153,2287,2.127
151,2287,2.047
203,2287,1.781
165,2287,1.49
65,2287,1.376
8,2287,1.28
136,2287,1.257
121,2287,1.251
112,2287,1.243
149,2287,1.225
201,2287,1.19
66,2287,1.129
59,2287,1.073
63,2287,1.066
98,2287,1.046
28,2287,1.013
188,2287,0.988
124,2287,0.98
93,2287,0.934
134,2287,0.923
114,2287,0.895
102,2287,0.886
120,2287,0.873
180,2287,0.844
85,2287,0.831
176,2287,0.824
55,2287,0.818
216,2287,0.809
26,2287,0.792
198,2287,0.779
156,2287,0.756
17,2287,0.746
101,2287,0.745
128,2287,0.722
148,2287,0.719
212,2287,0.688
7,2287,0.678
27,2287,0.65
34,2287,0.648
171,2287,0.635
86,2287,0.628
72,2287,0.619
99,2287,0.599
157,2287,0.578
57,2287,0.549
173,2287,0.544
132,2287,0.5
112,675,2.188
98,675,2.145
69,675,1.532
128,675,1.517
203,675,1.481
8,675,1.413
136,675,1.412
149,675,1.387
170,675,1.308
59,675,1.248
28,675,1.209
180,675,1.204
55,675,1.203
106,675,1.2
73,675,1.142
72,675,1.135
83,675,1.096
120,675,1.051
26,675,1.032
179,675,1.019
101,675,0.966
27,675,0.962
151,675,0.949
197,675,0.942
7,675,0.941
102,675,0.921
65,675,0.913
121,675,0.89
66,675,0.873
17,675,0.772
92,675,0.75
171,675,0.741
215,675,0.718
57,675,0.713
86,675,0.711
193,675,0.703
25,675,0.7
190,675,0.695
99,675,0.691
176,675,0.689
209,675,0.684
80,675,0.683
4,675,0.683
152,675,0.682
34,675,0.681
118,675,0.678
156,675,0.649
117,675,0.645
157,675,0.633
84,675,0.631
91,675,0.625
175,675,0.61
159,675,0.607
68,675,0.598
205,675,0.585
50,675,0.579
114,675,0.558
54,675,0.551
135,675,0.533
107,675,0.531
40,675,0.524
137,675,0.513
98,1127,2.922
112,1127,2.623
69,1127,1.894
73,1127,1.894
104,1127,1.854
203,1127,1.848
102,1127,1.808
149,1127,1.726
7,1127,1.585
8,1127,1.319
97,1127,1.283
28,1127,1.269
59,1127,1.257
38,1127,1.172
136,1127,1.158
27,1127,1.126
34,1127,1.121
87,1127,1.111
55,1127,1.088
31,1127,1.055
151,1127,1.046
155,1127,0.917
181,1127,0.874
191,1127,0.867
17,1127,0.853
171,1127,0.847
101,1127,0.844
153,1127,0.804
128,1127,0.797
120,1127,0.786
121,1127,0.777
26,1127,0.744
65,1127,0.734
165,1127,0.725
176,1127,0.687
15,1127,0.674
210,1127,0.671
196,1127,0.653
92,1127,0.629
209,1127,0.597
167,1127,0.588
54,1127,0.568
66,1127,0.563
110,1127,0.544
193,1127,0.514
157,2602,1.591
213,2602,1.571
156,2602,1.465
153,2602,1.372
196,2602,1.229
203,2602,1.212
205,2602,1.095
130,2602,1.087
149,2602,1.005
181,2602,1.001
101,2602,0.989
59,2602,0.963
142,2602,0.918
98,2602,0.728
145,2602,0.687
28,2602,0.561
34,1125,5.0
163,1125,5.0
23,1125,3.189
112,1125,2.769
8,1125,2.735
98,1125,2.716
28,1125,2.661
141,1125,2.629
59,1125,2.546
136,1125,2.54
7,1125,2.512
37,1125,2.51
149,1125,2.5
210,1125,2.425
203,1125,2.396
6,1125,2.367
128,1125,2.361
66,1125,2.356
101,1125,2.325
67,1125,2.299
72,1125,2.293
27,1125,2.276
55,1125,2.235
92,1125,2.158
57,1125,2.152
209,1125,2.123
99,1125,2.108
161,1125,2.062
159,1125,2.029
148,1125,2.022
102,1125,2.019
35,1125,2.019
192,1125,2.012
120,1125,2.007
180,1125,2.001
104,1125,1.999
178,1125,1.994
127,1125,1.985
186,1125,1.983
155,1125,1.92
162,1125,1.917
171,1125,1.887
17,1125,1.879
26,1125,1.875
137,1125,1.851
30,1125,1.845
51,1125,1.842
4,1125,1.825
199,1125,1.791
131,1125,1.758
65,1125,1.751
121,1125,1.736
167,1125,1.734
157,1125,1.727
175,1125,1.718
110,1125,1.696
176,1125,1.689
38,1125,1.671
53,1125,1.633
69,1125,1.611
100,1125,1.609
87,1125,1.606
31,1125,1.598
197,1125,1.594
41,1125,1.593
32,1125,1.59
82,1125,1.579
194,1125,1.577
3,1125,1.57
132,1125,1.564
123,1125,1.561
196,1125,1.555
115,1125,1.543
188,1125,1.537
190,1125,1.531
151,1125,1.519
113,1125,1.514
50,1125,1.507
79,1125,1.507
207,1125,1.494
86,1125,1.492
135,1125,1.473
179,1125,1.468
95,1125,1.462
119,1125,1.46
11,1125,1.455
215,1125,1.448
118,1125,1.441
24,1125,1.439
106,1125,1.42
85,1125,1.415
97,1125,1.405
33,1125,1.405
193,1125,1.377
83,1125,1.355
160,1125,1.353
213,1125,1.346
153,1125,1.337
208,1125,1.336
48,1125,1.335
165,1125,1.334
129,1125,1.333
204,1125,1.322
15,1125,1.318
117,1125,1.315
205,1125,1.308
216,1125,1.286
84,1125,1.284
111,1125,1.274
181,1125,1.273
13,1125,1.258
77,1125,1.257
29,1125,1.25
182,1125,1.249
74,1125,1.209
130,1125,1.198
152,1125,1.185
39,1125,1.183
170,1125,1.177
52,1125,1.167
0,1125,1.165
191,1125,1.155
68,1125,1.146
61,1125,1.143
54,1125,1.12
45,1125,1.12
76,1125,1.118
19,1125,1.107
25,1125,1.102
174,1125,1.101
44,1125,1.092
122,1125,1.081
47,1125,1.065
183,1125,1.05
125,1125,1.042
103,1125,1.039
140,1125,1.027
156,1125,1.018
2,1125,1.001
109,1125,0.999
90,1125,0.989
105,1125,0.987
91,1125,0.975
64,1125,0.974
147,1125,0.964
12,1125,0.959
200,1125,0.951
63,1125,0.938
71,1125,0.938
40,1125,0.937
139,1125,0.937
158,1125,0.901
185,1125,0.886
211,1125,0.865
20,1125,0.852
124,1125,0.851
75,1125,0.842
187,1125,0.824
1,1125,0.812
43,1125,0.81
14,1125,0.808
81,1125,0.804
80,1125,0.799
49,1125,0.788
58,1125,0.788
184,1125,0.787
114,1125,0.787
146,1125,0.769
169,1125,0.768
143,1125,0.76
73,1125,0.747
46,1125,0.744
10,1125,0.733
21,1125,0.727
195,1125,0.71
88,1125,0.707
96,1125,0.668
22,1125,0.598
16,1125,0.595
166,1125,0.594
108,1125,0.572
93,1125,0.561
168,1125,0.552
36,1125,0.551
177,1125,0.532
107,1125,0.523
133,1125,0.517
126,1125,0.512
116,1125,0.504
149,1849,3.73
175,1849,3.275
110,1849,2.871
101,1849,2.863
209,1849,2.794
32,1849,2.775
8,1849,2.36
143,1849,1.858
112,1849,1.76
203,1849,1.721
136,1849,1.673
59,1849,1.671
179,1849,1.651
25,1849,1.646
180,1849,1.644
7,1849,1.54
77,1849,1.513
102,1849,1.507
98,1849,1.5
49,1849,1.471
34,1849,1.446
47,1849,1.443
138,1849,1.43
28,1849,1.42
27,1849,1.413
0,1849,1.371
55,1849,1.339
152,1849,1.336
128,1849,1.313
117,1849,1.306
114,1849,1.291
65,1849,1.283
3,1849,1.269
17,1849,1.245
67,1849,1.242
84,1849,1.212
129,1849,1.176
72,1849,1.162
126,1849,1.063
120,1849,1.056
92,1849,1.034
19,1849,1.009
35,1849,0.98
4,1849,0.958
57,1849,0.946
86,1849,0.942
141,1849,0.941
68,1849,0.938
176,1849,0.932
196,1849,0.92
157,1849,0.919
153,1849,0.906
83,1849,0.882
91,1849,0.856
51,1849,0.813
39,1849,0.808
193,1849,0.798
171,1849,0.79
160,1849,0.781
121,1849,0.778
6,1849,0.776
40,1849,0.775
205,1849,0.772
11,1849,0.766
66,1849,0.763
99,1849,0.746
29,1849,0.745
181,1849,0.731
151,1849,0.73
192,1849,0.73
186,1849,0.719
111,1849,0.711
26,1849,0.698
30,1849,0.695
169,1849,0.692
197,1849,0.688
208,1849,0.674
161,1849,0.671
206,1849,0.662
159,1849,0.643
69,1849,0.635
137,1849,0.605
142,1849,0.59
124,1849,0.584
74,1849,0.578
115,1849,0.538
38,1849,0.528
61,1849,0.527
104,1849,0.526
165,1849,0.525
130,1849,0.518
170,1849,0.516
156,1849,0.509
149,2713,4.775
110,2713,3.655
8,2713,3.295
112,2713,3.281
136,2713,3.227
32,2713,3.138
175,2713,3.002
49,2713,2.683
203,2713,2.53
59,2713,2.522
180,2713,2.518
55,2713,2.404
77,2713,2.4
27,2713,2.355
2,2713,2.335
101,2713,2.325
65,2713,2.294
98,2713,2.293
179,2713,2.241
152,2713,2.237
117,2713,2.211
28,2713,2.195
209,2713,2.16
176,2713,2.15
51,2713,2.143
7,2713,2.137
34,2713,2.112
129,2713,2.086
83,2713,2.036
72,2713,2.026
205,2713,2.02
132,2713,1.988
102,2713,1.954
128,2713,1.874
118,2713,1.867
196,2713,1.866
111,2713,1.857
57,2713,1.84
35,2713,1.838
143,2713,1.811
120,2713,1.809
67,2713,1.789
126,2713,1.773
29,2713,1.771
204,2713,1.764
141,2713,1.762
17,2713,1.749
40,2713,1.74
30,2713,1.714
93,2713,1.71
170,2713,1.709
160,2713,1.698
142,2713,1.692
84,2713,1.665
66,2713,1.659
197,2713,1.643
151,2713,1.636
92,2713,1.621
183,2713,1.607
121,2713,1.607
137,2713,1.584
161,2713,1.583
39,2713,1.577
190,2713,1.567
99,2713,1.549
157,2713,1.477
79,2713,1.474
69,2713,1.468
86,2713,1.42
26,2713,1.406
54,2713,1.406
4,2713,1.405
104,2713,1.376
124,2713,1.371
130,2713,1.363
168,2713,1.359
181,2713,1.358
63,2713,1.358
138,2713,1.357
167,2713,1.351
48,2713,1.343
206,2713,1.333
47,2713,1.329
171,2713,1.318
123,2713,1.304
50,2713,1.298
153,2713,1.296
11,2713,1.288
68,2713,1.287
140,2713,1.282
178,2713,1.273
165,2713,1.269
159,2713,1.269
3,2713,1.266
6,2713,1.255
61,2713,1.254
41,2713,1.249
25,2713,1.241
38,2713,1.235
148,2713,1.222
186,2713,1.217
192,2713,1.209
114,2713,1.194
156,2713,1.192
216,2713,1.184
135,2713,1.18
200,2713,1.173
208,2713,1.161
33,2713,1.154
115,2713,1.154
97,2713,1.151
91,2713,1.148
122,2713,1.138
85,2713,1.13
37,2713,1.128
215,2713,1.107
113,2713,1.094
106,2713,1.091
193,2713,1.083
58,2713,1.082
13,2713,1.064
107,2713,1.042
194,2713,1.037
60,2713,1.037
71,2713,1.032
81,2713,0.992
217,2713,0.976
213,2713,0.973
89,2713,0.973
169,2713,0.965
127,2713,0.942
139,2713,0.911
19,2713,0.91
212,2713,0.898
100,2713,0.895
44,2713,0.877
73,2713,0.876
21,2713,0.838
210,2713,0.837
198,2713,0.8
95,2713,0.794
42,2713,0.78
188,2713,0.777
74,2713,0.772
31,2713,0.768
82,2713,0.765
0,2713,0.757
191,2713,0.754
184,2713,0.751
146,2713,0.726
207,2713,0.72
105,2713,0.719
174,2713,0.704
43,2713,0.699
162,2713,0.696
158,2713,0.695
155,2713,0.693
46,2713,0.668
182,2713,0.668
90,2713,0.667
185,2713,0.643
119,2713,0.642
10,2713,0.64
64,2713,0.639
78,2713,0.618
45,2713,0.608
131,2713,0.592
80,2713,0.591
87,2713,0.585
199,2713,0.543
116,2713,0.534
133,2713,0.517
101,661,1.864
138,661,1.857
136,661,1.24
149,661,1.232
112,661,1.221
147,661,1.156
98,661,1.142
28,661,1.125
102,661,1.09
8,661,1.032
35,661,0.922
59,661,0.919
72,661,0.893
74,661,0.883
17,661,0.86
209,661,0.848
4,661,0.833
86,661,0.79
50,661,0.776
203,661,0.774
34,661,0.765
7,661,0.758
121,661,0.743
120,661,0.724
128,661,0.72
67,661,0.676
180,661,0.66
27,661,0.643
25,661,0.585
66,661,0.584
85,661,0.57
188,661,0.561
1,661,0.525
176,661,0.521
2,661,0.506
99,661,0.503
149,2267,3.165
212,2267,1.981
181,2267,1.908
153,2267,1.786
102,2267,1.741
110,2267,1.717
142,2267,1.62
8,2267,1.568
175,2267,1.56
32,2267,1.495
59,2267,1.431
98,2267,1.35
203,2267,1.347
101,2267,1.287
205,2267,1.266
28,2267,1.247
130,2267,1.211
151,2267,1.201
112,2267,1.108
107,2267,1.081
120,2267,1.075
216,2267,1.074
49,2267,1.071
165,2267,1.066
180,2267,1.06
126,2267,1.052
173,2267,1.043
57,2267,1.039
65,2267,1.013
27,2267,1.006
136,2267,0.977
72,2267,0.954
99,2267,0.944
157,2267,0.94
34,2267,0.869
55,2267,0.844
209,2267,0.833
176,2267,0.829
166,2267,0.809
129,2267,0.807
179,2267,0.732
217,2267,0.703
128,2267,0.702
193,2267,0.69
124,2267,0.68
66,2267,0.673
4,2267,0.655
156,2267,0.638
213,2267,0.635
63,2267,0.629
143,2267,0.566
177,2267,0.564
163,2267,0.54
69,2267,0.538
70,2267,0.538
161,2267,0.512
8,2044,3.104
180,2044,2.781
203,2044,2.705
210,2044,2.507
98,2044,2.392
28,2044,2.357
149,2044,2.331
197,2044,2.273
112,2044,2.236
136,2044,2.186
168,2044,2.18
160,2044,2.158
7,2044,2.135
100,2044,2.119
111,2044,2.076
59,2044,2.001
101,2044,1.974
209,2044,1.898
38,2044,1.887
34,2044,1.885
167,2044,1.839
179,2044,1.825
97,2044,1.824
72,2044,1.786
121,2044,1.777
83,2044,1.76
27,2044,1.75
24,2044,1.739
35,2044,1.738
30,2044,1.722
120,2044,1.72
